Day fraction since midnight on 	Accumulator Pressure (Pa)	DO probe (mg/L)	Source Pressure (Pa)	air valve control ()
0.655344185	16078.86133	0.529892147	31095.01758	0.040694379
0.655355761	16048.33887	0.528957129	31095.01758	0.040620445
0.655367366	16028.5332	0.526360452	31095.01758	0.040613014
0.655378907	16103.38184	0.527877867	31207.98047	0.040547032
0.65539049	16050.41699	0.52902633	31207.98047	0.040526804
0.655402069	16066.43066	0.529157043	31207.98047	0.040524717
0.655413643	16080.98047	0.530658662	31207.98047	0.040493389
0.655425221	16048.34668	0.529284954	31207.98047	0.040445674
0.655436778	16035.0127	0.529497087	31388.47461	0.040224996
0.65544837	16069.5791	0.530756056	31388.47461	0.040197887
0.655459935	16062.53223	0.53017056	31388.47461	0.040213434
0.655471529	16102.58203	0.532980502	31388.47461	0.040280474
0.65548309	16090.02637	0.543482184	31388.47461	0.040285267
0.655494665	16067.74219	0.53715229	31577.53906	0.040010442
0.655506239	16020.49121	0.531642437	31577.53906	0.039967554
0.655517795	16054.07324	0.537847877	31577.53906	0.03998135
0.655529396	16066.15527	0.538541019	31577.53906	0.040019201
0.655540968	16062.3291	0.538605928	31577.53906	0.040026221
0.655552518	16071.93652	0.548255742	31723.50195	0.039813779
0.655564102	16104.10938	0.540713787	31723.50195	0.039825064
0.655575681	16080.20313	0.542277098	31723.50195	0.039792522
0.655587252	16066.66602	0.545347631	31723.50195	0.039801739
0.655598822	16076.15234	0.549730063	31723.50195	0.039813415
0.655610401	16056.2793	0.54703933	31895.27539	0.039573873
0.655621971	16032.97266	0.550618649	31895.27539	0.039494088
0.655633557	16064.58203	0.543192267	31895.27539	0.039587917
0.655645135	16053.16699	0.546842277	31895.27539	0.039585541
0.655656712	16114.3252	0.551881671	31895.27539	0.039662246
0.655668266	16097.15723	0.559754491	32070.62305	0.039363885
0.655679864	16072.43066	0.557231665	32070.62305	0.03933475
0.655691418	16046.73926	0.556984842	32070.62305	0.039294875
0.655702987	16048.3584	0.555117011	32070.62305	0.039309153
0.655714567	16043.67676	0.574937582	32070.62305	0.039312388
0.655726133	16064.18555	0.574757636	32232.61328	0.039124279
0.655737735	16052.92871	0.582788765	32232.61328	0.039084463
0.655749281	16082.81543	0.570881248	32232.61328	0.039148579
0.655760854	16041.61133	0.572926164	32232.61328	0.03910115
0.655772428	16062.18359	0.571076989	32232.61328	0.039155502
0.655784005	16074.12109	0.57129997	32368.53906	0.038934551
0.655795598	16015.3125	0.572702169	32368.53906	0.038918485
0.655807151	16062.48535	0.575484812	32368.53906	0.038955981
0.655818728	16059.09082	0.582898617	32368.53906	0.03899898
0.655830308	16050.87012	0.586067438	32368.53906	0.038925171
0.655841896	16049.07422	0.587561369	32542.27539	0.03869594
0.655853458	16034.9541	0.589254677	32542.27539	0.038696921
0.655865016	16049.81836	0.577612519	32542.27539	0.03872595
0.655876612	16041.35352	0.580210924	32542.27539	0.038688451
0.655888178	16041.61523	0.605760276	32542.27539	0.03866947
0.65589974	16067.08887	0.609217286	32648.66992	0.038593878
0.655911314	16060.51172	0.621641934	32648.66992	0.038581381
0.655922908	16053.76563	0.611292243	32648.66992	0.03859536
0.655934496	16047.42578	0.612878859	32648.66992	0.03858656
0.655946043	16076.42773	0.612653077	32648.66992	0.038626628
0.655957619	16058.46289	0.61343801	32780.05469	0.038462976
0.655969193	16075.78223	0.592485607	32780.05469	0.038428656
0.655980786	16078.41113	0.61391747	32780.05469	0.038455411
0.655992356	16025.70996	0.609549582	32780.05469	0.038390427
0.65600391	16058.12695	0.625537932	32780.05469	0.038422239
0.656015508	16039.90137	0.617596507	32906.46484	0.038262999
0.656027065	16092.18945	0.621851444	32906.46484	0.03828291
0.656038641	16025.6748	0.628534079	32906.46484	0.038251065
0.656050214	16034.43555	0.624888122	32906.46484	0.038253977
0.656061775	16080.97656	0.623271406	32906.46484	0.038312328
0.656073366	16058.70215	0.624357939	33023.63672	0.038102151
0.656084931	16088.82715	0.626521587	33023.63672	0.03818976
0.656096496	16065.5332	0.627807856	33023.63672	0.038150642
0.656108083	16044.00195	0.627996862	33023.63672	0.038120234
0.656119675	16057.39258	0.630576968	33023.63672	0.038146603
0.656131221	16031.78711	0.631571174	33141.66797	0.03796078
0.656142821	16015.0918	0.634042561	33141.66797	0.037941682
0.656154373	16042.46582	0.634655356	33141.66797	0.03796629
0.656165973	16052.36719	0.63048929	33141.66797	0.03798614
0.656177556	16055.14941	0.638536036	33141.66797	0.037978426
0.65618909	16056.91211	0.64892447	33237.21875	0.037888201
0.656200683	16042.38184	0.609863997	33237.21875	0.037833224
0.656212247	16052.16602	0.63926965	33237.21875	0.037871883
0.656223822	16004.37109	0.638442695	33237.21875	0.037816204
0.656235415	16068.45996	0.640557408	33237.21875	0.037899683
0.656246977	16062.91797	0.64095223	33324.40234	0.037776432
0.656258543	16083.36719	0.6413095	33324.40234	0.037791373
0.656270126	16078.06738	0.6428985	33324.40234	0.037773357
0.656281687	16037.76172	0.642673731	33324.40234	0.037736902
0.656293271	16045.39844	0.641085386	33324.40234	0.037777239
0.656304832	16046.78418	0.641530514	33430.86719	0.03764154
0.656316426	16043.15332	0.642697454	33430.86719	0.037633972
0.656328007	16060.50781	0.642979384	33430.86719	0.037670964
0.656339578	16062.33887	0.643500984	33430.86719	0.037622226
0.656351133	16056.18359	0.642527938	33430.86719	0.037667216
0.656362717	16054.94141	0.643075526	33481.65625	0.037561281
0.656374286	16055.76953	0.644239128	33481.65625	0.03759692
0.656385883	16061.19043	0.64495033	33481.65625	0.037634962
0.656397444	16063.27539	0.645748675	33481.65625	0.037587593
0.656409008	16050.25195	0.647401631	33481.65625	0.037613591
0.656420598	16034.77441	0.648342252	33603.46484	0.037415442
0.656432148	16062.09961	0.64928329	33603.46484	0.037499481
0.656443745	16055.91406	0.649811447	33603.46484	0.037459471
0.656455328	16047.79102	0.650486827	33603.46484	0.03744917
0.656466874	16070.16211	0.651696622	33603.46484	0.037465111
0.656478461	16047.78711	0.652009487	33664.96875	0.037362175
0.656490024	16064.51758	0.652428389	33664.96875	0.037395462
0.656501591	15999.11621	0.654259563	33664.96875	0.037296267
0.656513173	16050.59863	0.654627919	33664.96875	0.037387224
0.656524745	16063.45703	0.653578818	33664.96875	0.037332039
0.656536343	16059.4082	0.655148983	33794.59766	0.037247795
0.656547889	16046.91113	0.655987322	33794.59766	0.037231021
0.656559468	16059.11816	0.6550951	33794.59766	0.037234678
0.65657104	16075.36523	0.658715963	33794.59766	0.037239542
0.656582624	16070.65723	0.657290697	33794.59766	0.037233565
0.6565942	16043.1748	0.660253048	33874.94531	0.037142714
0.656605766	16059.01855	0.661668062	33874.94531	0.037152581
0.65661734	16069.0957	0.662093282	33874.94531	0.037145797
0.656628915	16066.36035	0.663746834	33874.94531	0.037171955
0.656640483	16062.54395	0.661734343	33874.94531	0.037148822
0.656652076	16057.71387	0.661025107	33949.75781	0.037056929
0.65666363	16074.71387	0.661410451	33949.75781	0.037084559
0.656675217	16047.10449	0.659725368	33949.75781	0.037040589
0.656686798	16010.80273	0.660310924	33949.75781	0.036988058
0.656698368	16075.34961	0.658284128	33949.75781	0.037071287
0.656709955	16063.02344	0.66143769	34055.34766	0.036974709
0.656721515	16059.29492	0.661503851	34055.34766	0.036973652
0.656733085	16068.82715	0.662816465	34055.34766	0.036949241
0.656744649	16066.51563	0.662586272	34055.34766	0.036935161
0.656756245	16074.79199	0.665613055	34055.34766	0.036951412
0.656767826	16082.63574	0.666524291	34141.15234	0.03684381
0.656779399	16070.7334	0.668942154	34141.15234	0.036897766
0.656790974	16042.76367	0.67247963	34141.15234	0.0368561
0.656802546	16075.35547	0.674281955	34141.15234	0.036885369
0.656814098	16066.44824	0.676471114	34141.15234	0.0368743
0.656825683	16066.43848	0.676890552	34237.5625	0.036750619
0.656837255	16034.68945	0.677113593	34237.5625	0.036743689
0.656848827	16031.6748	0.678053021	34237.5625	0.036712962
0.65686042	16076.41992	0.677597165	34237.5625	0.036743492
0.656871974	16052.81152	0.678556323	34237.5625	0.036752203
0.656883545	16081.27148	0.675753534	34322.89453	0.03669288
0.656895121	16063.44336	0.685638547	34322.89453	0.036675387
0.656906697	16061.96875	0.687743843	34322.89453	0.036667294
0.656918282	16064.08984	0.694807172	34322.89453	0.0366726
0.65692985	16033.7373	0.696305931	34322.89453	0.036627576
0.656941426	16072.35254	0.696445823	34407.97656	0.036584539
0.656952988	16067.89258	0.69503659	34407.97656	0.036579276
0.656964564	16044.69824	0.696760714	34407.97656	0.036565815
0.656976132	16096.04395	0.696550727	34407.97656	0.036587828
0.656987717	16068.29004	0.697493076	34407.97656	0.036564586
0.656999288	16096.44531	0.694054544	34507.67188	0.036483552
0.657010874	16059.04395	0.70101279	34507.67188	0.036471487
0.657022459	16038.62402	0.696061432	34507.67188	0.036470301
0.657034017	16086.61035	0.700023472	34507.67188	0.036467959
0.657045587	16040.67383	0.703104854	34507.67188	0.036451179
