Day fraction since midnight on 	Accumulator Pressure (Pa)	DO probe (mg/L)	Source Pressure (Pa)	air valve control ()
0.644811776	10863.64941	0.262837172	28667.34375	0.063259733
0.644823355	10861.85352	0.250787526	28667.34375	0.063255414
0.644834928	10856.41016	0.227603719	28545.67578	0.063448976
0.644846506	10827.40918	0.187974602	28545.67578	0.063378921
0.644858103	10861.2334	0.154029816	28545.67578	0.063471964
0.644869676	10825.98438	0.135509029	28545.67578	0.063445659
0.644881249	10847.41211	0.125044748	28545.67578	0.063481897
0.644892794	11156.00781	0.119187452	28431	0.06481412
0.644904389	12351.53906	0.115108445	28431	0.066816106
0.644915975	13240.36328	0.099272355	28431	0.068681539
0.644927533	14283.67676	0.082168177	28431	0.071022786
0.644939102	15357.01367	0.05870213	28431	0.073788363
0.644950667	16582.23047	0.037124913	28468.04297	0.077393666
0.644962282	17738.93555	0.020716874	28468.04297	0.081272346
aerate 500u				
0.644973811	18807.375	0.012199847	28468.04297	0.085499862
0.644985389	19836.27539	0.007206725	28468.04297	0.090601728
0.644996978	20919.02539	0.003933637	28468.04297	0.096650838
0.645008545	21744.68945	0.004335015	30927.67578	0.08657771
0.645020138	22405.70508	0.003826441	30927.67578	0.089674931
0.645031701	22977.5918	0.004863406	30927.67578	0.092798281
0.645043266	23487.0293	0.008469353	30927.67578	0.095472309
0.645054838	23954.87305	0.010138051	30927.67578	0.098562234
0.64506641	24332.23633	0.018615684	32946.55859	0.088169834
0.64507799	24664.39453	0.042975217	32946.55859	0.089887303
0.645089553	24936.03125	0.03231366	32946.55859	0.0911705
0.645101129	25084.4668	0.049409173	32946.55859	0.09178894
0.645112726	25228.45313	0.100505471	32946.55859	0.092589543
0.645124275	25301.37109	0.125361279	32638.60938	0.094970382
0.645135867	25398.82813	0.1423648	32638.60938	0.095822197
0.645147438	25469.01953	0.175597206	32638.60938	0.096255459
0.645159016	25547.42578	0.219420925	32638.60938	0.096683546
0.645170592	25611.54492	0.249324039	32638.60938	0.097259177
0.645182168	25444.92578	0.261751562	32430.95117	0.001922207
0.645193727	24498.50586	0.281750441	32430.95117	0.001811514
0.645205311	23593.46484	0.331486553	32430.95117	0.001721529
0.645216874	22773.63867	0.375271559	32430.95117	0.001652211
0.645228459	22090.74023	0.392792195	32430.95117	0.001600449
0.645240027	21385.8125	0.420649469	32350.68945	0.001558144
0.64525159	20729.6582	0.483037144	32350.68945	0.00151416
0.645263176	20041.3418	0.516365826	32350.68945	0.001470903
aerate 10u				
0.64527476	19394.93945	0.522225916	32350.68945	0.001438737
0.645286341	18841.01953	0.538391292	32350.68945	0.001413428
0.645297893	18328.19531	0.579908431	32287.72266	0.00139309
0.645309479	17841.37305	0.626856744	32287.72266	0.001369345
0.645321038	17341.75391	0.64981997	32287.72266	0.001348427
0.645332639	16913.60156	0.666509926	32287.72266	0.001331406
0.645344195	16401.95898	0.706263363	32287.72266	0.001310165
0.645355758	15957.4248	0.756091416	32242.52539	0.001294441
0.645367339	15409.97266	0.782956362	32242.52539	0.001276562
0.645378925	14950.41211	0.823641956	32242.52539	0.001260884
0.645390482	14493.6123	0.881052613	32242.52539	0.001245047
0.645402078	14091.74609	0.912746906	32242.52539	0.001232508
0.645413651	13690.43359	0.936115086	32183.55273	0.001222749
0.645425217	13314.74805	0.999555349	32183.55273	0.001210844
0.645436787	13149.55078	1.03984654	32183.55273	0.001210762
0.645448356	13063.65039	1.052976608	32183.55273	0.001203972
0.645459956	12677.51563	1.082681656	32183.55273	0.001192931
0.645471517	12305.78418	1.129050493	32118.98633	0.00118452
0.645483077	11981.38281	1.175906301	32118.98633	0.001176613
0.645494678	11693.84863	1.224409819	32118.98633	0.001169819
0.645506219	11595.67969	1.275513411	32118.98633	0.00116868
0.645517799	11648.12988	1.304061651	32118.98633	0.00116987
0.645529409	11692	1.320185781	32032.23047	0.001174124
0.645540972	11749.2002	1.361451864	32032.23047	0.001175454
0.645552536	11763.06348	1.415247917	32032.23047	0.001175583
0.645564089	11803.83496	1.436040759	32032.23047	0.001175849
0.645575681	11802.85645	1.443338513	32032.23047	0.001176169
0.64558728	11868.9502	1.468246818	32125.5	0.00117535
0.645598826	11811.89551	1.523789167	32125.5	0.001173235
0.645610406	11862.05859	1.559435487	32125.5	0.001175042
0.645621964	11847.84375	1.572258472	32125.5	0.001175451
0.645633541	11845.69336	1.588132858	32125.5	0.001175247
0.64564511	11854.49316	1.629361749	32221.32813	0.00117217
0.645656716	11851.71094	1.664336205	32221.32813	0.001171848
0.645668281	11819.34473	1.689368963	32221.32813	0.001169876
0.645679845	11858.37793	1.700186491	32221.32813	0.001172066
0.645691429	11861.7959	1.705534935	32221.32813	0.001172109
0.645702981	12009.22559	1.717570663	32302.55664	0.001177645
0.645714561	12176.37109	1.731526136	32302.55664	0.00117733
0.645726157	12124.94238	1.754450679	32302.55664	0.001175703
0.645737715	12141.86523	1.779017091	32302.55664	0.001176383
0.645749276	12122.19336	1.799810529	32302.55664	0.001175852
0.645760859	12114.81348	1.814811587	32274.95313	0.001176614
0.645772441	12098.76855	1.828774333	32274.95313	0.001177674
0.645784027	12077.30664	1.836108565	32274.95313	0.001176551
0.645795604	12065.30957	1.849881887	32274.95313	0.001175152
0.64580716	12052.54883	1.868816495	32274.95313	0.001175647
0.645818727	12071.40234	1.892768383	32253.22266	0.00117686
0.645830299	12034.27441	1.907321096	32253.22266	0.001175563
0.6458419	12020.42383	1.923937202	32253.22266	0.00117524
0.645853443	11971.13965	1.933672428	32253.22266	0.001173787
0.645865032	11988.24121	1.942704082	32253.22266	0.001174038
0.645876614	11950.60547	1.947830081	32183.73828	0.001175038
0.645888184	11967.70801	1.95294416	32183.73828	0.001176082
0.645899745	11998.88086	1.957723975	32183.73828	0.001177114
0.645911312	11956.99609	1.961425901	32183.73828	0.001174526
0.645922902	11971.55273	1.962841868	32183.73828	0.001176289
0.645934476	11991.23926	1.964725375	32169.66992	0.001177324
0.645946053	11967.29492	1.967965603	32169.66992	0.001176319
0.645957618	11936.98145	1.970416904	32169.66992	0.001175452
0.645969187	12146.3877	1.974030495	32169.66992	0.001182784
0.645980774	12193.23535	1.980273008	32169.66992	0.001182169
0.645992351	12212.06348	1.987287641	32165.07031	0.001182804
0.646003936	12186.22852	1.991514564	32165.07031	0.001182507
0.646015481	12162.7998	1.999187827	32165.07031	0.001181963
0.646027074	12171.62793	2.008266926	32165.07031	0.001182358
0.646038626	12173.23633	2.01640892	32165.07031	0.001182255
0.646050215	12177.91602	2.021336317	32087.00195	0.001185662
0.646061795	12180.81738	2.031069994	32087.00195	0.00118422
0.646073349	12150.37305	2.033364534	32087.00195	0.001183998
0.64608494	12138.31641	2.037480593	32087.00195	0.001183532
0.646096514	12141.44824	2.046753168	32087.00195	0.001182486
0.646108105	12124.14648	2.050103426	32058.65625	0.001185269
0.646119669	12128.80078	2.055868149	32058.65625	0.001184741
0.646131217	12131.05371	2.062795878	32058.65625	0.001184321
0.646142803	12126.2334	2.059998751	32058.65625	0.001183603
0.646154372	12145.51074	2.07216692	32058.65625	0.001185159
0.64616595	12150.43945	2.074915409	31989.58594	0.001188589
0.646177529	12137.23828	2.077107191	31989.58594	0.001187377
0.646189113	12123.22852	2.077355862	31989.58594	0.001186314
0.64620068	12127.64453	2.075976372	31989.58594	0.001187006
0.646212257	12107.65137	2.077270985	31989.58594	0.001186488
0.646223843	12416.18164	2.075177193	31898.54688	0.001205312
0.646235398	13349.0459	2.076831818	31898.54688	0.001224841
0.646246999	13279.27832	2.074382067	31898.54688	0.001222167
0.64625854	13247.78027	2.076043367	31898.54688	0.001222416
0.646270121	13239.72656	2.073800564	31898.54688	0.001221368
0.646281692	13206.77051	2.07416153	31817.51172	0.001223778
0.64629329	13203.77637	2.072745562	31817.51172	0.001223483
0.646304834	13155.2373	2.071228027	31817.51172	0.001222273
0.646316437	13183.60938	2.072752476	31817.51172	0.001223018
0.646327986	13116.5957	2.077663422	31817.51172	0.001221337
0.646339572	13132.51758	2.080783606	31494.32227	0.001232616
0.646351128	13150.54883	2.085384607	31494.32227	0.001232277
0.64636272	13102.72363	2.085892439	31494.32227	0.001231588
0.646374306	13119.19141	2.088322878	31494.32227	0.001232153
0.646385867	13102.54785	2.088741064	31494.32227	0.001231163
0.646397429	13114.08887	2.090309382	31128.86914	0.001244969
0.646409009	13109.49023	2.090251446	31128.86914	0.001245288
0.646420599	13092.00684	2.090035677	31128.86914	0.00124445
0.646432156	13085.85938	2.090257168	31128.86914	0.001245095
0.646443749	13060.2334	2.091249704	31128.86914	0.00124407
0.646455313	13058.10449	2.092293978	30804.75	0.001255652
0.646466875	13065.29102	2.092560768	30804.75	0.001256185
0.646478457	14084.71191	2.093026638	30804.75	0.001293909
0.646490022	14099.81055	2.093237639	30804.75	0.001290304
0.646501602	14067.24707	2.093079329	30804.75	0.001289934
0.646513197	14030.11328	2.093498707	30549.6582	0.001299573
0.646524753	14012.90918	2.093236685	30549.6582	0.001299274
0.646536312	14026.10059	2.093131304	30549.6582	0.001299725
0.646547901	14004.50586	2.093394518	30549.6582	0.00129849
0.646559464	13945.97168	2.093655825	30549.6582	0.001296409
0.646571062	13961.55664	2.094232321	30251.33398	0.001310835
0.646582632	13919.3125	2.094074249	30251.33398	0.001307614
0.646594211	13934.06934	2.094440699	30251.33398	0.001308261
0.646605779	13883.56641	2.094493389	30251.33398	0.001307506
0.646617346	13911.60156	2.095170021	30251.33398	0.001308539
0.646628909	13908.20508	2.095329285	29988.1543	0.001319251
0.646640489	13907.62598	2.095644474	29988.1543	0.001319527
0.646652076	13866.85938	2.096011877	29988.1543	0.001318383
0.64666366	13852.00781	2.095808029	29988.1543	0.001317766
0.646675225	13891.95898	2.096375465	29988.1543	0.001318891
0.646686783	13883.86621	2.096474886	29732.47852	0.001329904
0.646698355	13889.0498	2.096693993	29732.47852	0.001329054
0.646709922	14299.29785	2.098725557	29732.47852	0.001350613
0.646721524	14445.99805	2.099059582	29732.47852	0.001352822
0.646733103	14416.3125	2.102119207	29732.47852	0.00134844
0.646744663	14375.08496	2.103029251	29500.20508	0.001361182
0.646756238	14388.37793	2.107061625	29500.20508	0.001360104
0.646767802	14392.2832	2.105842829	29500.20508	0.001360743
0.646779396	14366.51953	2.110701799	29500.20508	0.001360184
0.646790964	14342.56738	2.110614777	29500.20508	0.00135921
0.646802528	14333.23633	2.105255842	29239.98633	0.00137076
0.646814107	14319.01367	2.105049372	29239.98633	0.001370228
0.646825666	14294.00879	2.102027655	29239.98633	0.001368888
0.646837253	14317.65332	2.103634358	29239.98633	0.001371212
0.646848819	14316.79102	2.102328062	29239.98633	0.001369995
0.646860393	14303.59082	2.102139235	29026.1875	0.001379482
0.646871965	14311.40527	2.103328466	29026.1875	0.001380345
0.646883568	14260.26465	2.104020357	29026.1875	0.001376775
0.646895123	14284.45898	2.104556561	29026.1875	0.001380155
0.646906683	14270.10449	2.10602808	29026.1875	0.001378061
0.646918265	14281.45898	2.113781214	28804.89453	0.001390108
0.646929833	14534.3623	2.115032196	28804.89453	0.001414634
0.646941435	14788.76367	2.121170759	28804.89453	0.001413204
0.646952993	14777.82813	2.120602846	28804.89453	0.001413209
0.646964584	14735.9375	2.123377323	28804.89453	0.001412337
0.646976141	14747.92578	2.123219967	28624.07813	0.001420483
0.646987713	14729.83984	2.11906457	28624.07813	0.001421067
0.646999284	14756.13086	2.116756439	28624.07813	0.001421391
0.647010894	14699.81055	2.11834693	28624.07813	0.001418809
0.64702245	14697.09668	2.119225025	28624.07813	0.001419832
0.647034026	14643.3252	2.116617918	28402.68945	0.001430861
0.647045594	14704.59766	2.12123394	28402.68945	0.001430238
0.647057173	14682.09766	2.130552769	28402.68945	0.00142866
0.647068723	14680.98438	2.140297175	28402.68945	0.001430725
0.647080326	14671.47266	2.140096664	28402.68945	0.001430377
0.6470919	14648.01465	2.144915342	28163.67188	0.001443355
0.64710345	14630.91699	2.148210287	28163.67188	0.001440798
0.64711506	14641.59375	2.150490522	28163.67188	0.001444369
0.647126594	14660.81348	2.146547079	28163.67188	0.001442388
0.647138167	14627.69238	2.143941641	28163.67188	0.001441265
0.647149742	14981.63965	2.139718533	28048.50781	0.001467125
0.647161343	15063.1377	2.136786938	28048.50781	0.001470176
0.64717289	15025.41016	2.14354682	28048.50781	0.00146871
0.647184484	15032.13574	2.148686409	28048.50781	0.001468566
0.647196068	15033.10254	2.149377108	28048.50781	0.001468956
0.647207608	14967.86523	2.151201963	27881.71289	0.001474535
0.647219185	14965.4668	2.160553932	27881.71289	0.001475797
0.647230763	14957.34375	2.168332815	27881.71289	0.001476299
0.647242341	14955.32324	2.168361902	27881.71289	0.001473765
0.647253918	14945.90332	2.168467999	27881.71289	0.001473269
0.647265486	14888.38184	2.168803692	27728.13477	0.00147822
0.647277078	14920.3125	2.164087296	27728.13477	0.001482335
0.647288631	14908.62988	2.167688131	27728.13477	0.00148168
0.647300222	14910.44922	2.172061443	27728.13477	0.001480882
0.647311784	14897.27344	2.173565388	27728.13477	0.001479771
0.647323355	14904.05762	2.183290958	27639.73633	0.001486942
0.647334953	14878.33594	2.184482575	27639.73633	0.001485884
0.64734651	14847.64941	2.1925385	27639.73633	0.001482848
0.647358093	14873.11035	2.199292898	27639.73633	0.001484598
0.647369668	14883.59863	2.197072268	27639.73633	0.001484425
0.647381237	14884.60742	2.19529748	27496.90234	0.001492966
0.647392806	14873.25977	2.20343709	27496.90234	0.001493859
0.647404384	14846.30859	2.195169687	27496.90234	0.001491036
0.647415944	14827.62598	2.207891703	27496.90234	0.00149102
0.647427545	14850.37402	2.208407879	27496.90234	0.001492596
0.647439119	14790.34863	2.210013151	27343.73828	0.001499238
0.647450674	14809.06836	2.201054335	27343.73828	0.001499708
0.647462268	14762.68848	2.201380253	27343.73828	0.001496295
0.64747383	14792.25	2.2170403	27343.73828	0.00149759
0.647485409	14752.67969	2.223110914	27343.73828	0.001496545
0.647496972	14612.11035	2.229180813	27230.91211	0.001492556
0.647508547	14380.21484	2.236570597	27230.91211	0.001477245
0.647520138	14187.06543	2.239806175	27230.91211	0.001472207
0.647531703	14217.24023	2.245499134	27230.91211	0.001473842
0.647543268	14151.01074	2.250151396	27230.91211	0.001469769
0.647554858	14101.9248	2.251288176	27101.33789	0.001475051
0.647566426	14242.67676	2.250743151	27101.33789	0.001488942
0.647577997	14317.29688	2.250607729	27101.33789	0.001488018
0.647589586	14221.86133	2.254914045	27101.33789	0.001481048
0.647601144	14214.71582	2.255748749	27101.33789	0.001482765
0.647612709	14159.1875	2.26146555	26977.16602	0.001484576
0.647624299	14128.5	2.270284653	26977.16602	0.00148514
0.647635874	14086.95313	2.280251026	26977.16602	0.001482054
0.647647438	14072.89355	2.288321495	26977.16602	0.001481922
0.647659012	14013.74316	2.30161953	26977.16602	0.001478204
0.647670589	14008.94531	2.314051151	26869.69336	0.001485192
0.647682166	13957.91309	2.318647862	26869.69336	0.001479816
0.647693729	13938.26465	2.323994875	26869.69336	0.00148065
0.6477053	13894.18945	2.331982613	26869.69336	0.001477042
0.647716891	13858.94824	2.337638378	26869.69336	0.001476139
0.647728457	13809.35352	2.340256691	26763.08203	0.00147948
0.647740025	13797.10742	2.344814539	26763.08203	0.001478353
0.647751591	13777.03516	2.34637332	26763.08203	0.001477218
0.647763171	13736.9541	2.347590208	26763.08203	0.001474757
0.647774751	13769.19629	2.350019693	26763.08203	0.00148118
0.647786313	13879.69238	2.350137949	26665.72461	0.00148977
0.647797918	13820.375	2.352681875	26665.72461	0.001486316
0.647809469	13797.18457	2.352991819	26665.72461	0.001484779
0.647821045	13775.45703	2.354258061	26665.72461	0.001486102
0.647832643	13696.71484	2.356141329	26665.72461	0.001478189
0.647844212	13685.78125	2.356768131	26537.875	0.001487256
0.647855786	13683.0957	2.357295275	26537.875	0.001485573
0.647867355	13626.74805	2.359275103	26537.875	0.001482141
0.647878919	13574.01563	2.360961676	26537.875	0.001479485
0.647890509	13544.87305	2.366208077	26537.875	0.001478836
0.647902065	13548.34473	2.371479511	26453.02344	0.001483489
0.647913652	13498.60742	2.379526854	26453.02344	0.001483049
0.647925203	13460.24219	2.385238648	26453.02344	0.001479282
0.647936797	13447.90332	2.396835804	26453.02344	0.00147861
0.647948366	13382.35449	2.403987408	26453.02344	0.001475436
0.64795994	13345.19629	2.410410881	26365.27734	0.001479123
0.647971531	13339.91016	2.419768095	26365.27734	0.00147892
0.647983076	13569.28516	2.426067114	26365.27734	0.001499886
0.647994666	14171.21094	2.43525815	26365.27734	0.001524192
0.648006253	14056.58984	2.443403006	26365.27734	0.001516338
0.648017835	14027.70117	2.449214697	26309.75391	0.001519285
0.648029381	13962.23047	2.450098991	26309.75391	0.00151749
0.648040975	13923.12793	2.453093529	26309.75391	0.001514538
0.648052527	13871.64844	2.458312035	26309.75391	0.001510475
0.64806412	13814.32129	2.459045887	26309.75391	0.001506249
0.648075681	13768.52148	2.464779139	26207.69727	0.001511164
0.648087241	13722.64941	2.465527773	26207.69727	0.001509512
0.64809882	13702.77246	2.467432499	26207.69727	0.001507888
0.648110389	13690.62109	2.470597744	26207.69727	0.001506105
0.648121966	13641.65234	2.471868753	26207.69727	0.001505439
0.648133542	13587.28125	2.473754883	26146.36523	0.001504456
0.648145127	13556.4541	2.470723629	26146.36523	0.001505944
0.648156706	13529.19922	2.48024416	26146.36523	0.001501323
0.64816828	13499.44629	2.48103261	26146.36523	0.001500659
0.648179833	13473.64844	2.483140945	26146.36523	0.001498784
0.648191409	13754.51758	2.485909939	26156.64453	0.001532347
0.648202989	14285.37207	2.487113476	26156.64453	0.001545533
0.648214571	14239.78516	2.488056421	26156.64453	0.00154053
0.648226148	14168.29395	2.490150929	26156.64453	0.00153704
0.64823772	14082.64355	2.489575863	26156.64453	0.001532785
0.648249277	14038.77246	2.491393089	26254.84766	0.001524352
0.648260859	14005.69141	2.493235588	26254.84766	0.001522119
0.648272428	13958.35742	2.496729612	26254.84766	0.001518711
0.64828402	13933.875	2.500189304	26254.84766	0.001518329
0.648295601	13864.29688	2.50502348	26254.84766	0.001515518
0.648307169	13819.00781	2.508104324	26402.1543	0.001502938
0.648318719	13786.6123	2.511915445	26402.1543	0.00150118
0.648330294	13724.90625	2.511633635	26402.1543	0.001496503
0.648341884	13741.2998	2.511810541	26402.1543	0.001498042
0.648353452	13666.09668	2.518104315	26402.1543	0.001495547
0.648365043	13627.25098	2.52257514	26486.4043	0.001485087
0.648376615	13619.89551	2.532326937	26486.4043	0.001485188
0.648388195	13603.91699	2.546401978	26486.4043	0.001484806
0.64839975	13727.68848	2.560793161	26486.4043	0.00149977
0.648411318	14179.20117	2.575120926	26486.4043	0.001516355
0.648422914	14094.63867	2.583219767	26637.2168	0.001505722
0.648434482	14027.57715	2.586672068	26637.2168	0.001498859
0.648446056	14017.62305	2.588151932	26637.2168	0.001499487
0.648457617	13970.91016	2.58917594	26637.2168	0.001495397
0.648469211	13898.20996	2.593640804	26637.2168	0.0014935
0.648480763	13861.99609	2.599438429	26713.96094	0.001485366
0.648492362	13829.03516	2.605627775	26713.96094	0.00148299
0.648503907	13818.55664	2.611399412	26713.96094	0.001482128
0.648515485	13756.9707	2.615409374	26713.96094	0.001482123
0.648527058	13681.92188	2.617244244	26713.96094	0.00147456
0.648538651	13651.30371	2.619752884	26834.91992	0.001466417
0.648550211	13614.61719	2.622892141	26834.91992	0.001465514
0.648561819	13603.85059	2.62974143	26834.91992	0.001465148
0.648573349	13572.95215	2.633041382	26834.91992	0.001463333
0.648584944	13519.77246	2.641695738	26834.91992	0.001459594
0.648596519	13499.08203	2.650708914	27053.28906	0.001446473
0.64860808	13466.08594	2.661025286	27053.28906	0.001446105
0.648619666	14008.91699	2.668828726	27053.28906	0.001483283
0.648631228	14149.00195	2.67967248	27053.28906	0.001480109
0.648642812	14079.29004	2.687179089	27053.28906	0.001477237
0.648654374	13996.24609	2.688783169	27264.76367	0.001460691
0.648665946	14006.17578	2.688563824	27264.76367	0.001460554
0.648677517	13932.51758	2.684906244	27264.76367	0.001456041
0.648689121	13871.38672	2.680977106	27264.76367	0.0014533
0.648700664	13820.80957	2.685293198	27264.76367	0.001450901
0.648712248	13789.08398	2.693778753	27439.36719	0.001439807
0.648723819	13760.66699	2.700412989	27439.36719	0.00143728
0.648735402	13719.4707	2.701702595	27439.36719	0.001437087
0.648746993	13714.0625	2.684614897	27439.36719	0.001436227
0.648758544	13651.53516	2.703640938	27439.36719	0.001433635
0.648770128	13620.86914	2.710530758	27638.67969	0.001420031
0.648781704	13000.37109	2.709850311	27638.67969	0.001380748
0.648793269	11625.94629	2.700761795	27638.67969	0.001321157
