Day fraction since midnight on 	Accumulator Pressure (Pa)	DO probe (mg/L)	Source Pressure (Pa)	air valve control ()
0.599661337	26884.58203	7.444532394	33051.66406	0.412978295
0.599672927	26906.42969	7.44430542	33051.66406	0.413324591
0.599684503	26863.91602	7.403502941	33041.76563	0.412685557
0.599696067	26920.89648	7.351688862	33041.76563	0.414585697
0.599707633	26884.18359	7.332998276	33041.76563	0.413171707
0.59971921	26932.9082	7.318626881	33041.76563	0.414760944
0.599730798	26916.28125	7.267685413	33041.76563	0.413123275
0.599742384	26865.99805	7.204891682	33059.01172	0.41287392
0.599753939	26880.28125	7.138750076	33059.01172	0.412478018
0.599765518	26910.20117	7.07720232	33059.01172	0.412787868
0.599777078	26923.54297	7.063127995	33059.01172	0.413119935
0.599788658	26875.47266	7.01052475	33059.01172	0.412620902
0.599800248	26887.95313	6.953166962	33070.08984	0.412579658
0.599811809	26907.60742	6.93649435	33070.08984	0.413865319
0.599823392	26885.4082	6.91500473	33070.08984	0.41152289
0.599834963	26915.40234	6.863339901	33070.08984	0.413414482
0.59984654	26904.25391	6.825448036	33070.08984	0.411971038
0.599858111	26904.8125	6.780798435	33098.40625	0.411915324
0.599869675	26911.54102	6.72506237	33098.40625	0.412835036
0.599881252	26930.75195	6.744476318	33098.40625	0.412247423
0.599892826	26906.31641	6.624552727	33098.40625	0.41198853
0.599904406	26910.16797	6.622013569	33098.40625	0.411414809
0.599915996	26903.85156	6.571498394	33081.5	0.412354611
0.599927552	26917.04102	6.544841766	33081.5	0.412089387
0.599939137	26909.83789	6.542212486	33081.5	0.412830324
0.599950691	26907.67773	6.500153065	33081.5	0.412437407
0.599962266	26903.75391	6.472819805	33081.5	0.413274298
0.599973847	26890.71875	6.415759087	33109.54688	0.41032915
0.599985407	26915.99805	6.400654316	33109.54688	0.411507584
0.599997	26902.56641	6.361729622	33109.54688	0.41140241
0.600008562	26934.66211	6.310565472	33109.54688	0.411452332
0.600020152	26892.75781	6.285582542	33109.54688	0.410570216
0.600031718	26908.50977	6.274991989	33124.08984	0.410933335
0.600043287	26885.91406	6.238582134	33124.08984	0.410638356
0.600054854	26870.89844	6.200359821	33124.08984	0.409534604
0.600066434	26908.09766	6.160403252	33124.08984	0.411653787
0.60007801	26867.83984	6.129941464	33124.08984	0.410298279
0.600089595	26910.68359	6.094240665	33151.49609	0.409362041
0.600101172	26892.15039	6.053007603	33151.49609	0.409031546
0.600112733	26923.10352	6.026248455	33151.49609	0.409770567
0.600124323	26904.18555	6.018952847	33151.49609	0.409115505
0.600135884	26921.32227	6.014965057	33151.49609	0.41124653
0.600147457	26911.57031	6.008392334	33165.61719	0.409407012
0.600159019	26926.53711	5.967091084	33165.61719	0.411322685
0.600170623	26893.83398	5.924141884	33165.61719	0.40950686
0.600182166	26911.19727	5.895497322	33165.61719	0.409975963
0.600193745	26885.33789	5.881306171	33165.61719	0.409074379
0.600205324	26920.07031	5.858325005	33184.28125	0.409729664
0.600216901	26908.49219	5.813911915	33184.28125	0.409134027
0.600228474	26893.16406	5.795372963	33184.28125	0.408295314
0.600240034	26870.4375	5.762478828	33184.28125	0.408342254
0.600251631	26918.42773	5.746076584	33184.28125	0.40970894
0.600263189	26893.10742	5.719332695	33192.66797	0.408615466
0.600274761	26900.05664	5.678770542	33192.66797	0.408824626
0.600286342	26905.50195	5.642059326	33192.66797	0.408663514
0.600297921	26902.02539	5.624607563	33192.66797	0.407766141
0.600309511	26898.24414	5.60483408	33192.66797	0.409176471
0.60032107	26893.95703	5.561741352	33204.63281	0.408078943
0.600332634	26892.3125	5.519501686	33204.63281	0.407878393
0.600344206	26897.50781	5.499424934	33204.63281	0.407076177
0.600355805	26912.83594	5.502779007	33204.63281	0.409868886
0.600367376	26913.29883	5.461927891	33204.63281	0.408297833
0.600378925	26900.46875	5.439114571	33217.89844	0.408200843
0.600390513	26873.44727	5.42331171	33217.89844	0.407209599
0.600402074	26879.49023	5.387107372	33217.89844	0.407153313
0.600413654	26874.24023	5.369202614	33217.89844	0.406809933
0.600425239	26870.01563	5.361179829	33217.89844	0.407133474
0.600436794	26880.27539	5.357035637	33265.28906	0.405077096
0.60044839	26877.35547	5.342899323	33265.28906	0.405500805
0.600459966	26880.59375	5.313151836	33265.28906	0.40603159
0.600471517	26894.37305	5.275032044	33265.28906	0.40610893
0.600483115	26887.64258	5.247196674	33265.28906	0.405291073
0.60049467	26896.07227	5.23463726	33263.13672	0.406093479
0.600506258	26884.1543	5.227611065	33263.13672	0.405692387
0.60051783	26898.75	5.212946892	33263.13672	0.406257826
0.600529396	26890.65234	5.198765755	33263.13672	0.404589216
0.600540969	26872.21484	5.133056164	33263.13672	0.405485013
0.600552552	26852.8125	5.106937885	33284.29297	0.403854531
0.600564129	26877.66602	5.074147224	33284.29297	0.404747298
0.600575684	26852.81641	5.039233685	33284.29297	0.40344333
0.600587287	26844.29688	4.999380589	33284.29297	0.403439221
0.600598852	26858.50586	4.979491234	33284.29297	0.404560002
0.600610409	26886.69727	4.971182823	33314.96875	0.405072278
0.600621982	26844.50977	4.964205742	33314.96875	0.403284155
0.600633583	26867.79492	4.94819355	33314.96875	0.404069523
0.600645146	26874.69336	4.912146568	33314.96875	0.404305202
0.600656729	26889.04102	4.87689209	33314.96875	0.404337946
0.600668281	26867.81445	4.853060722	33311.94922	0.403828991
0.600679865	26871.62109	4.841229439	33311.94922	0.40361511
0.600691438	26839.46094	4.837398529	33311.94922	0.402327886
0.600703014	26849.25	4.83267498	33311.94922	0.403384968
0.600714596	26896.50977	4.821255207	33311.94922	0.403774398
0.600726163	26887.58008	4.800041676	33348.99609	0.403582136
0.600737734	26878.57422	4.767081738	33348.99609	0.403102267
0.600749314	26875.08789	4.734792233	33348.99609	0.402955742
0.600760877	26880.45117	4.710388184	33348.99609	0.402858546
0.60077245	26853.47461	4.69431448	33348.99609	0.402843956
0.600784016	26899.17383	4.666195869	33340.60938	0.403357708
0.600795602	26826.44336	4.638073921	33340.60938	0.401670341
0.600807174	26852.05859	4.60783577	33340.60938	0.402626296
0.600818757	26823.81641	4.58813858	33340.60938	0.401221233
0.600830315	26839.18164	4.57718277	33340.60938	0.401432832
0.600841901	26834.48242	4.569266319	33347.92969	0.401930832
0.600853469	26829.47852	4.549419403	33347.92969	0.400901259
0.600865063	26872.99609	4.521144867	33347.92969	0.403173986
0.60087663	26866.51758	4.485341072	33347.92969	0.401948854
0.600888203	26856.92773	4.459423542	33347.92969	0.402318629
0.60089978	26882.82031	4.447656632	33356.9375	0.402967254
0.600911336	26902.50195	4.443356991	33356.9375	0.403720695
0.600922938	26867.26172	4.440415382	33356.9375	0.400819237
0.600934494	26870.77734	4.429140568	33356.9375	0.402647113
0.600946056	26881.17188	4.410858631	33356.9375	0.401593914
0.600957632	26858.83594	4.378911972	33327.78516	0.403035113
0.600969212	26844.84766	4.350879669	33327.78516	0.403125768
0.600980793	26846.79297	4.329320431	33327.78516	0.402521429
0.600992359	26849.97461	4.317399025	33327.78516	0.402910699
0.601003929	26833.79492	4.312526226	33327.78516	0.401147081
0.6010155	26873.50586	4.305609226	33322.01953	0.403372904
0.601027076	26853.64648	4.297451019	33322.01953	0.403292909
0.601038654	26869.58789	4.273283958	33322.01953	0.403851636
0.601050238	26889.65234	4.241620064	33322.01953	0.404027981
0.601061809	26870.55078	4.213502884	33322.01953	0.402809468
0.601073383	26882.98047	4.193254948	33335.49219	0.403101526
0.601084955	26846.14063	4.183786869	33335.49219	0.402392323
0.601096552	26907.36523	4.177653313	33335.49219	0.40404222
0.601108099	26912.80664	4.169471264	33335.49219	0.404934545
0.601119667	26891.45703	4.152023315	33335.49219	0.403571678
0.601131254	26880.33984	4.125300884	33305.06641	0.403662728
0.60114283	26877.23242	4.093233585	33305.06641	0.404972081
0.601154426	26838.71875	4.067468643	33305.06641	0.403584474
0.601165991	26859.32422	4.049901962	33305.06641	0.40324106
0.601177569	26863.53711	4.029126644	33305.06641	0.402394424
0.601189127	26871.65039	4.002370834	33326.48047	0.403628523
0.601200707	26860.59766	3.968091965	33326.48047	0.402459914
0.601212279	26860.65039	3.942587614	33326.48047	0.402373033
0.601223868	26861.79102	3.927139998	33326.48047	0.403169554
0.601235448	26875.44727	3.921632767	33326.48047	0.402785144
0.601246981	26875.98828	3.91942811	33311.09375	0.4044009
0.601258587	26885.11523	3.918955565	33311.09375	0.404065964
0.60127013	26865.67383	3.915704012	33311.09375	0.40427603
0.601281723	26873.12305	3.912409544	33311.09375	0.40464583
0.601293304	26859.72266	3.895246029	33311.09375	0.403462454
0.601304851	26884.62109	3.869081259	33283.23438	0.405578521
0.601316427	26897.74023	3.834965468	33283.23438	0.406184483
0.601328004	26847.24023	3.795226574	33283.23438	0.403887406
0.601339591	26847.87891	3.792752266	33283.23438	0.404176523
0.601351191	26877.11914	3.785150051	33283.23438	0.405441482
0.601362741	26863.70508	3.77531457	33311.55469	0.40332224
0.601374308	26863.1582	3.737349272	33311.55469	0.402778864
0.601385878	26868.35156	3.742451906	33311.55469	0.403447688
0.601397466	26918.38086	3.731477737	33311.55469	0.405264838
0.60140902	26887.15625	3.665693283	33311.55469	0.403435477
0.601420602	26883.21289	3.65562892	33271.44141	0.406200035
0.601432168	26918.42969	3.647985935	33271.44141	0.406255634
0.601443758	26908.51172	3.643572092	33271.44141	0.407698153
0.601455348	26894.77148	3.621513367	33271.44141	0.405064113
0.601466915	26861.48633	3.593744755	33271.44141	0.40411324
0.601478475	26907.69922	3.569623232	33262.23828	0.407006632
0.601490071	26845.52734	3.54634881	33262.23828	0.404646115
0.601501624	26896.91211	3.533971071	33262.23828	0.405381929
0.601513205	26888.81641	3.525258541	33262.23828	0.406874288
0.601524768	26871.70898	3.51639986	33262.23828	0.405305383
0.601536337	26888.06641	3.501008272	33253.4375	0.405911738
0.60154792	26882.38281	3.47287178	33253.4375	0.406439514
0.601559493	26870.9707	3.449573994	33253.4375	0.405585474
0.601571084	26866.4707	3.427223921	33253.4375	0.406175269
0.601582653	26860.50977	3.407957315	33253.4375	0.405297882
0.601594225	26869.20313	3.399033546	33215.80078	0.406576
0.601605794	26861.53516	3.39494586	33215.80078	0.406007344
0.601617373	26890.94922	3.393740892	33215.80078	0.407331811
0.601628937	26881.53711	3.392587423	33215.80078	0.407114931
0.601640516	26900.80664	3.3900702	33215.80078	0.407383695
0.601652107	26859.78516	3.37477231	33202.6875	0.406958271
0.601663667	26868.68555	3.344867468	33202.6875	0.406909738
0.601675227	26851.53516	3.330420971	33202.6875	0.406979854
0.601686821	26873.45313	3.29633379	33202.6875	0.406800148
0.601698388	26879.05273	3.281288624	33202.6875	0.40736208
0.601709963	26899.07617	3.271613121	33169.26953	0.409192155
0.601721531	26882.43555	3.263480663	33169.26953	0.409038013
0.601733101	26893.27734	3.255474806	33169.26953	0.408360836
0.601744687	26853.73828	3.242512226	33169.26953	0.408594241
0.60175626	26878.26367	3.221226454	33169.26953	0.408964392
0.601767816	26912.33984	3.195724964	33182.34766	0.409633272
0.60177941	26875.1582	3.170888186	33182.34766	0.40808064
0.601790984	26905.05078	3.152634144	33182.34766	0.409331636
0.601802555	26921.39844	3.140181303	33182.34766	0.409275323
0.601814122	26879.87305	3.133370638	33182.34766	0.408189497
0.601825692	26862.85742	3.130541325	33123.48047	0.409556303
0.601837263	26855.0625	3.122732878	33123.48047	0.409804918
0.601848849	26902.0918	3.121048212	33123.48047	0.410295409
0.601860437	26861.78516	3.07047224	33123.48047	0.409966713
0.601871981	26896.25195	3.080140352	33123.48047	0.411009554
0.60188356	26854.94727	3.028132439	33132.81641	0.40971296
0.601895129	26888.90625	2.990170479	33132.81641	0.410529756
0.601906735	26885.9043	3.01604557	33132.81641	0.410176972
0.601918291	26860.52539	2.943963051	33132.81641	0.409704226
0.601929872	26865.66211	2.967298269	33132.81641	0.408496632
0.601941439	26850.76953	2.939367056	33086.39453	0.410145209
0.601953012	26873.98438	2.922914982	33086.39453	0.411246043
0.601964573	26876.85156	2.901327848	33086.39453	0.412218984
0.601976167	26894.01172	2.876209498	33086.39453	0.413050951
0.601987743	26899.48438	2.870288849	33086.39453	0.411989038
0.601999302	26864.86719	2.86771822	33057.24219	0.412291202
0.602010885	26864.04492	2.859645128	33057.24219	0.412152801
0.602022467	26868.26953	2.860529184	33057.24219	0.412852248
0.60203405	26875.96484	2.837299109	33057.24219	0.412212198
0.602045626	26867.42578	2.815356731	33057.24219	0.411189275
0.602057183	26897.79102	2.805414438	33046.14844	0.41353262
0.602068761	26869.08789	2.775848866	33046.14844	0.41322299
0.602080327	26852.51563	2.757673264	33046.14844	0.41250466
0.60209191	26853.74414	2.745469332	33046.14844	0.412445011
0.602103483	26899.64648	2.74032712	33046.14844	0.413424158
0.60211504	26866.14648	2.737603188	33023.19141	0.412309402
0.602126633	26834.57227	2.734878302	33023.19141	0.410889013
0.602138187	26867.36133	2.725274324	33023.19141	0.41314707
0.602149769	26881.13086	2.7243402	33023.19141	0.414924474
0.602161353	26892.67969	2.701155901	33023.19141	0.413936227
0.602172928	26887.94336	2.675434113	33000.45313	0.414242325
0.6021845	26894.01953	2.658459187	33000.45313	0.415349905
0.602196063	26870.01953	2.636679888	33000.45313	0.414490628
0.602207643	26899.50781	2.617355347	33000.45313	0.414239875
0.602219218	26894.36328	2.60192585	33000.45313	0.415203169
0.602230789	26895.74414	2.59054637	32951.83984	0.415993489
0.60224237	26852.8125	2.572896957	32951.83984	0.416568962
0.602253929	26868.27734	2.554349899	32951.83984	0.415264818
0.602265531	26887.63281	2.531182528	32951.83984	0.41598846
0.602277095	26888.4043	2.507712126	32951.83984	0.415930026
0.602288658	26874.74609	2.490273953	32949.71094	0.41692218
0.602300235	26888.38086	2.482094288	32949.71094	0.417182373
0.602311823	26856.7207	2.476684332	32949.71094	0.415213897
0.602323375	26895.91992	2.471846104	32949.71094	0.417582297
0.602334966	26900.91992	2.463338852	32949.71094	0.417505137
0.60234653	26865.36133	2.448695421	32941.98047	0.415530994
0.60235811	26868.64258	2.433659077	32941.98047	0.41600089
0.602369693	26871.70117	2.413090468	32941.98047	0.416264851
0.602381239	26857.2832	2.38892293	32941.98047	0.415172898
0.602392827	26878.62891	2.369927406	32941.98047	0.416136074
0.602404393	26864.08398	2.358776569	32912	0.417331645
0.602415969	26883.67188	2.350453615	32912	0.417482728
0.602427553	26893.94727	2.346465111	32912	0.418031279
0.602439132	26884.49219	2.343055964	32912	0.416877439
0.602450692	26864.12891	2.339288473	32912	0.417012816
0.602462282	26881.17773	2.329905748	32909.44922	0.417433987
0.602473863	26892.22461	2.31929183	32909.44922	0.418060532
0.602485439	26886.125	2.299479485	32909.44922	0.417978684
0.602497	26876.38086	2.276563168	32909.44922	0.416247638
0.602508556	26861.41992	2.253701925	32909.44922	0.417327592
0.602520142	26871.69922	2.237236261	32905.55078	0.417267741
0.602531731	26901.29102	2.227261066	32905.55078	0.417427058
0.602543276	26867.96289	2.218089581	32905.55078	0.418311062
0.602554882	26897.38086	2.214844227	32905.55078	0.417993839
0.60256644	26870.42383	2.207918406	32905.55078	0.417513323
0.602578026	26851.5293	2.2112782	32896.33984	0.416815798
0.602589593	26863.16211	2.208764315	32896.33984	0.418063455
0.602601153	26899.97656	2.198903799	32896.33984	0.420021328
0.602612728	26888.35156	2.196739435	32896.33984	0.418092956
0.602624317	26877.79688	2.178896904	32896.33984	0.417711261
0.602635892	26888.77148	2.153838158	32883.75781	0.418143511
0.602647457	26899.60352	2.134202004	32883.75781	0.418804886
0.602659019	26917.03906	2.113176584	32883.75781	0.42071314
0.602670612	26897.37695	2.098112822	32883.75781	0.419914477
0.602682174	26876.99609	2.089133263	32883.75781	0.418101669
0.602693757	26884.53906	2.084741592	32843.20703	0.420725919
0.602705317	26872.66016	2.080284596	32843.20703	0.419697957
0.602716902	26912.28516	2.07771039	32843.20703	0.421561674
0.602728481	26879.82617	2.069898129	32843.20703	0.420405656
0.602740059	26884.53711	2.061971188	32843.20703	0.420290829
0.602751623	26878.13867	2.047044992	32860.61328	0.418498947
0.602763189	26887.61719	2.030101299	32860.61328	0.419186195
0.602774781	26852.56641	2.007860422	32860.61328	0.41788789
0.602786343	26878.15234	1.990897775	32860.61328	0.419546507
0.602797911	26913.23047	1.975056529	32860.61328	0.420838829
0.602809492	26883.29102	1.95488286	32826.99219	0.42132213
0.602821056	26882.4043	1.946495175	32826.99219	0.420455647
0.602832643	26881.97852	1.931817412	32826.99219	0.421255777
0.602844211	26878.61914	1.913904429	32826.99219	0.42018343
0.602855792	26863.97461	1.892375708	32826.99219	0.420552311
0.602867351	26915.74219	1.883695126	32803.62891	0.423221442
0.602878938	26855.94531	1.852074266	32803.62891	0.421006592
0.602890504	26875.58789	1.841804028	32803.62891	0.422558237
0.602902075	26858.16211	1.830743671	32803.62891	0.42101106
0.602913663	26875.61328	1.825298548	32803.62891	0.421488397
0.602925228	26865.29297	1.820845485	32789.67188	0.42133933
0.602936813	26886.36719	1.820005775	32789.67188	0.422508162
0.602948374	26892.23438	1.818748474	32789.67188	0.422110181
0.60295996	26857.11719	1.818276882	32789.67188	0.421696282
0.602971522	26865.9668	1.816015482	32789.67188	0.420927628
0.602983122	26824.91016	1.814407468	32772.10938	0.421387568
0.602994688	26893.52539	1.807478905	32772.10938	0.423299827
0.603006243	26856.64453	1.798551321	32772.10938	0.421446555
0.603017833	26881.58398	1.784166455	32772.10938	0.422874344
0.603029411	26838.69922	1.767074943	32772.10938	0.420479119
0.603040984	26874.35352	1.748302579	32788.23828	0.422020947
0.603052544	26864.46094	1.72696352	32788.23828	0.420500382
0.603064141	26859.0332	1.714351893	32788.23828	0.421095694
0.603075704	26862.20313	1.708799958	32788.23828	0.420717688
0.603087275	26881.67383	1.695713639	32788.23828	0.422526007
0.603098834	26879.08594	1.691736102	32767.42578	0.42263177
0.603110411	26855.83008	1.685604334	32767.42578	0.422218821
0.603121985	26879.83398	1.680361152	32767.42578	0.422898638
0.603133585	26878.07227	1.672167778	32767.42578	0.422476811
0.603145142	26873.39844	1.666201711	32767.42578	0.422417379
0.603156735	26847.42188	1.647528768	32753.23828	0.422371461
0.603168292	26849.75781	1.629708886	32753.23828	0.422078983
0.603179857	26850.41992	1.611858964	32753.23828	0.421480012
0.603191457	26892.50977	1.596429348	32753.23828	0.424299832
0.603203016	26863.41406	1.579296112	32753.23828	0.423150562
0.603214594	26887.89648	1.567988396	32751.99805	0.423796626
0.603226153	26882.88867	1.559898973	32751.99805	0.423527347
0.603237756	26886.69727	1.5510391	32751.99805	0.423025391
0.603249311	26878.4375	1.543735027	32751.99805	0.423529553
0.603260887	26876.34375	1.533563733	32751.99805	0.423765691
0.603272459	26887.01758	1.52004981	32736.63477	0.424139592
0.603284021	26902.75195	1.504067659	32736.63477	0.42457821
0.603295592	26879.41406	1.491220474	32736.63477	0.424790326
0.603307167	26836.79492	1.47282505	32736.63477	0.422908846
0.603318765	26881.24414	1.459916711	32736.63477	0.425023461
0.603330336	26864.07422	1.447589994	32746.41992	0.422596471
0.603341923	26850.23438	1.438171148	32746.41992	0.422468795
0.603353463	26854.57422	1.43281579	32746.41992	0.423013377
0.603365046	26826.47461	1.427725196	32746.41992	0.421105565
0.603376629	26857.1582	1.4231112	32746.41992	0.422474266
0.603388212	26857.01758	1.420637965	32730.34961	0.422995365
0.603399784	26876.01953	1.409679294	32730.34961	0.423859452
0.603411337	26854.09766	1.41182518	32730.34961	0.423378394
0.603422917	26889.27148	1.39464438	32730.34961	0.425366743
0.603434488	26859.85352	1.382460713	32730.34961	0.422640175
0.603446056	26895.35352	1.367999077	32711.27148	0.425311806
0.603457631	26888.36133	1.356519461	32711.27148	0.424740461
0.603469236	26843.75391	1.338079691	32711.27148	0.424087883
0.603480778	26854.27148	1.327193499	32711.27148	0.423180218
0.603492356	26883.63672	1.315906286	32711.27148	0.426201468
0.603503956	26869.62109	1.310002685	32713.1582	0.424147596
0.603515503	26867.99219	1.302449584	32713.1582	0.423506359
0.60352709	26848.16406	1.298367739	32713.1582	0.422885599
0.60353867	26886.23633	1.295640111	32713.1582	0.426487739
0.603550235	26849.59766	1.293541551	32713.1582	0.423213259
0.603561829	26858.07422	1.291811824	32713.83008	0.423579284
0.603573404	26893.87695	1.286609173	32713.83008	0.425428958
0.603584943	26888.89648	1.284528136	32713.83008	0.424877363
0.603596524	26855.4668	1.279020071	32713.83008	0.423648852
0.60360812	26869.11523	1.269040108	32713.83008	0.423751165
0.603619684	26871.40039	1.259442926	32693.43164	0.424545556
0.603631273	26883.27344	1.25090611	32693.43164	0.426105738
0.603642817	26829.98828	1.23764658	32693.43164	0.423066063
0.603654398	26888.8125	1.225106001	32693.43164	0.425914091
0.603665976	26860.06445	1.21135211	32693.43164	0.425038249
0.603677547	26873.5625	1.197871327	32701.64063	0.424686148
0.603689129	26861.85938	1.187348008	32701.64063	0.423911465
0.603700703	26873.96094	1.17794323	32701.64063	0.425243547
0.60371228	26841.67383	1.171252132	32701.64063	0.423995919
0.603723852	26853.72656	1.168519735	32701.64063	0.424189697
0.60373541	26860.59375	1.165741444	32691.33789	0.425018938
0.603746998	26870.0625	1.163696408	32691.33789	0.426210896
0.603758561	26884.11133	1.163225412	32691.33789	0.425967414
0.603770141	26831.47266	1.162176609	32691.33789	0.424056768
0.603781721	26856.27344	1.159711599	32691.33789	0.425225658
0.603793278	26843.55859	1.157984614	32681.93359	0.423965034
0.603804874	26855.96094	1.154630542	32681.93359	0.424680279
0.603816424	26857.25391	1.147875667	32681.93359	0.424491735
0.603828005	26838.33984	1.141625047	32681.93359	0.425059678
0.603839576	26867.11523	1.128925562	32681.93359	0.425103362
0.603851149	26864.18945	1.118312955	32674.20117	0.424671412
0.603862729	26872.94727	1.106557846	32674.20117	0.424954818
0.603874308	26829.86133	1.091689467	32674.20117	0.423836219
0.603885898	26875.97461	1.069445133	32674.20117	0.426921137
0.603897469	26838.05859	1.067866683	32674.20117	0.424414517
0.603909031	26856.32227	1.062038779	32663.06641	0.425156681
0.603920613	26846.39258	1.051147819	32663.06641	0.425573969
0.603932185	26847.04297	1.044302225	32663.06641	0.425881706
0.603943763	26845.39258	1.038668156	32663.06641	0.424675979
0.603955348	26860.93164	1.035668612	32663.06641	0.426356592
0.603966888	26861.41016	1.032887697	32688.87695	0.424950377
0.603978503	26804.20508	1.030528903	32688.87695	0.422219537
0.603990042	26847.7207	1.025964618	32688.87695	0.424646039
0.60400163	26850.3418	1.016164899	32688.87695	0.423957535
0.604013201	26854.71875	1.01775372	32688.87695	0.425014153
0.604024765	26875.625	1.016327262	32672.5332	0.425364882
0.604036354	26806.21094	1.009925723	32672.5332	0.42387054
0.604047912	26836.56445	0.999153614	32672.5332	0.423625964
0.604059502	26840.55859	0.988869667	32672.5332	0.425376611
0.604071086	26867.32813	0.975732327	32672.5332	0.426149535
0.604082642	26829.18359	0.959776998	32684.10156	0.4248326
0.604094211	26858.17578	0.948325515	32684.10156	0.425896375
0.604105811	26847.21289	0.934951723	32684.10156	0.42450196
0.604117352	26876.01758	0.92284435	32684.10156	0.426206643
0.604128938	26870	0.914151788	32684.10156	0.426364501
0.604140509	26821.79492	0.907171488	32650.84375	0.425036133
0.60415208	26864.09766	0.89879328	32650.84375	0.426542297
0.604163668	26850.30078	0.892920435	32650.84375	0.426975701
0.604175225	26839.23438	0.884480655	32650.84375	0.425124034
0.604186795	26848.28906	0.871712327	32650.84375	0.425919225
0.604198388	26830.25781	0.86378789	32646.97852	0.425975272
0.604209963	26852.80273	0.854090333	32646.97852	0.42551678
0.604221533	26830.75195	0.838606954	32646.97852	0.425221958
0.604233118	26829.12695	0.826801956	32646.97852	0.425145494
0.604244667	26825.51172	0.816854298	32646.97852	0.424891803
0.604256247	26867.45313	0.803800643	32635.84961	0.427047027
0.604267846	26848.96875	0.795066655	32635.84961	0.427601431
0.60427942	26855.17773	0.787161052	32635.84961	0.427316661
0.604290996	26878.03125	0.782002568	32635.84961	0.428215193
0.604302541	26843.24805	0.776060462	32635.84961	0.425913952
0.604314141	26829.77734	0.773657084	32652.61719	0.425519014
0.604325707	26833.21875	0.772031903	32652.61719	0.425944868
0.604337281	26834.05273	0.771036506	32652.61719	0.424019996
