Day fraction since midnight on 	Accumulator Pressure (Pa)	DO probe (mg/L)	Source Pressure (Pa)	air valve control ()
0.638202988	25452.97461	-0.14708437	29355.43359	0.026210353
0.638214564	25468.60352	-0.147818297	29355.43359	0.026262488
0.638226154	25438.35938	-0.146417543	29355.43359	0.026166624
0.638237705	25374.74805	-0.146155715	29253.92383	0.026309824
0.638249291	25388.16992	-0.146653622	29253.92383	0.026336475
0.638260883	25335.32813	-0.14687705	29253.92383	0.026068221
0.638272428	25347.73828	-0.146813974	29253.92383	0.026155259
0.638284029	25351.76172	-0.145290926	29253.92383	0.026176281
0.638295595	25326.66992	-0.148612246	29191.37109	0.026358335
0.638307173	25265.37891	-0.147521853	29191.37109	0.026149922
0.638318726	25287.10938	-0.14697063	29191.37109	0.026260729
0.638330316	25294.81836	-0.149838224	29191.37109	0.026197978
0.638341874	25267.71094	-0.148166508	29191.37109	0.026029073
0.638353457	25252.95898	-0.148097679	29127.81836	0.026291833
0.638365024	25230.46875	-0.147842035	29127.81836	0.0262197
0.638376608	25201.61133	-0.148759231	29127.81836	0.026074759
0.638388177	25202.9082	-0.148830459	29127.81836	0.026092367
0.638399753	25207.7168	-0.150547981	29127.81836	0.026114099
0.638411338	25209.18359	-0.147516832	29020.65625	0.026489406
0.638422893	25214.74414	-0.147882626	29020.65625	0.026632757
0.638434492	25224.62891	-0.152457729	29020.65625	0.02658814
0.63844604	25225.45117	-0.149136558	29020.65625	0.026604779
0.638457618	25241.09766	-0.153620675	29020.65625	0.02670188
0.638469192	25257.4707	-0.145422459	29060.05469	0.026559944
0.638480759	25276.29688	-0.147255153	29060.05469	0.026592832
0.638492334	25249.11133	-0.147707671	29060.05469	0.026358306
0.638503933	25258.92773	-0.156115919	29060.05469	0.026469292
0.638515502	25227.65234	-0.142849818	29060.05469	0.026461284
0.638527067	25200.41992	-0.146118626	29075.06836	0.026351259
0.638538636	25153.85352	-0.151747122	29075.06836	0.026092008
0.638550205	25176.27148	-0.149066582	29075.06836	0.026247685
0.638561788	25160.6875	-0.150460005	29075.06836	0.026300553
0.638573381	25167.55078	-0.151153863	29075.06836	0.026189241
0.638584942	25162.48633	-0.150606528	28990.41602	0.026486077
0.638596517	25171.84375	-0.151193455	28990.41602	0.026528021
0.638608086	25141.91797	-0.150596231	28990.41602	0.026468746
0.63861968	25194.81445	-0.151836813	28990.41602	0.026646986
0.638631253	25147.01367	-0.151851267	28990.41602	0.026521299
0.638642823	25181.54102	-0.151469499	29000.02539	0.026368753
0.638654391	25178.9707	-0.15081948	29000.02539	0.026593933
0.638665953	25129.65039	-0.152015835	29000.02539	0.026272771
0.63867753	25175.15039	-0.152704001	29000.02539	0.026623014
0.638689117	25138.63672	-0.152354434	29000.02539	0.02640215
0.638700695	25119.66406	-0.153074533	28971.11719	0.026501783
0.63871226	25097.37695	-0.152764604	28971.11719	0.026377855
0.638723812	25092.91406	-0.152969316	28971.11719	0.026313439
0.638735417	25048.53125	-0.152494356	28971.11719	0.026171241
0.638746987	25065.88867	-0.153283998	28971.11719	0.026195731
0.638758537	25045.11914	-0.152690604	28902.16992	0.026376925
0.638770128	25057.97266	-0.161879733	28902.16992	0.026369465
0.638781703	25035.85352	-0.169585943	28902.16992	0.026361442
0.638793272	25022.97656	-0.19728139	28902.16992	0.026391799
0.638804833	25035.16602	-0.153481245	28902.16992	0.026340762
0.63881643	25037.76758	-0.151739404	28887.38086	0.02645844
0.63882798	25085.41797	-0.15356946	28887.38086	0.026553336
0.638839576	25065.82031	-0.152090848	28887.38086	0.026420837
0.638851146	25067.16406	-0.152636081	28887.38086	0.026620289
0.638862704	25087.86914	-0.15303877	28887.38086	0.02663756
0.638874282	25087.13672	-0.153654277	28928.7793	0.026361316
0.638885853	25117.37891	-0.153437018	28928.7793	0.026538638
0.638897455	25104.89063	-0.153251678	28928.7793	0.026496118
0.638909023	25111.95508	-0.15224047	28928.7793	0.026585327
0.638920572	25117.87891	-0.154510692	28928.7793	0.026459505
0.638932158	25132.30273	-0.15367128	28936.04492	0.026500808
0.638943732	25129.98438	-0.152374491	28936.04492	0.026584722
0.6389553	25131.84961	-0.154449865	28936.04492	0.026593517
0.638966877	25122.50586	-0.154018968	28936.04492	0.026649831
0.638978451	25122.57617	-0.154510409	28936.04492	0.026490151
0.638990027	25111.73828	-0.154194981	28979.73047	0.026365438
0.639001589	25109.25	-0.155739799	28979.73047	0.026349926
0.63901318	25116.70898	-0.154414684	28979.73047	0.026414159
0.639024748	25104.4375	-0.155678526	28979.73047	0.026323058
0.639036322	25073.12109	-0.155460119	28979.73047	0.026207844
0.639047901	25096.01563	-0.15270415	29019.57617	0.026120955
0.639059474	25107.35742	-0.154134095	29019.57617	0.026231773
0.639071054	25045.43164	-0.155365095	29019.57617	0.025916251
0.639082621	25110.40625	-0.155783355	29019.57617	0.026219108
0.63909419	25182.98242	-0.153315768	29019.57617	0.026616204
0.639105779	25223.44922	-0.155865341	29050.57813	0.026562998
0.639117343	25209.22656	-0.156180441	29050.57813	0.026428702
0.639128904	25178.39648	-0.155678138	29050.57813	0.026373213
0.639140493	25250.76563	-0.155496106	29050.57813	0.026681484
0.639152054	25262.59375	-0.154745773	29050.57813	0.026618227
0.639163654	25247.48047	-0.155617446	29084.05664	0.026447597
0.639175222	25247.58008	-0.156476498	29084.05664	0.026455103
0.639186799	25280.07422	-0.15590632	29084.05664	0.02657311
0.639198354	25263.1543	-0.155810639	29084.05664	0.026493016
0.639209927	25305.17969	-0.155983433	29084.05664	0.026575625
0.639221529	25327.01953	-0.156155899	29115.33203	0.026680127
0.639233101	25307.72461	-0.157990634	29115.33203	0.026608974
0.639244666	25324.58203	-0.156377122	29115.33203	0.026537589
0.639256221	25330.82617	-0.156297579	29115.33203	0.026609406
0.63926781	25322.25781	-0.157467365	29115.33203	0.02661788
0.639279385	25274.60547	-0.154998541	29094.97266	0.026482382
0.639290966	25308.33789	-0.158524334	29094.97266	0.026630022
0.639302538	25296.02734	-0.157699227	29094.97266	0.026588895
0.639314111	25313.46875	-0.156848699	29094.97266	0.026701397
0.639325672	25318.02148	-0.15702939	29094.97266	0.026683186
0.63933726	25357.52539	-0.157771558	29176.60742	0.026448013
0.639348842	25342.95117	-0.155822128	29176.60742	0.026369387
0.639360416	25331.02734	-0.15770632	29176.60742	0.026396331
0.639371969	25318.91602	-0.158035725	29176.60742	0.026348484
0.639383535	25324.97852	-0.160902798	29176.60742	0.026313751
0.639395135	25307.94141	-0.157824308	29183.86328	0.02638945
0.639406684	25379.96484	-0.156156227	29183.86328	0.026648788
0.63941829	25381.55664	-0.157339275	29183.86328	0.026615337
0.639429862	25395.82422	-0.157363206	29183.86328	0.026633405
0.639441419	25416.59375	-0.161718756	29183.86328	0.026690407
0.639452991	25422.06055	-0.161254183	29226.0625	0.026579748
0.639464569	25450.91211	-0.158754572	29226.0625	0.026688962
0.639476127	25480.29883	-0.15842104	29226.0625	0.026714659
0.639487727	25495.77344	-0.155172914	29226.0625	0.026795444
0.639499298	25549.68555	-0.158546701	29226.0625	0.027004352
0.63951087	25573.45117	-0.158208191	29399.37695	0.026468606
0.639522435	25561.25	-0.160167575	29399.37695	0.026400178
0.639533999	25606.96094	-0.160219938	29399.37695	0.026594217
0.639545609	25660.87695	-0.158482462	29399.37695	0.026812275
0.639557155	25649.64648	-0.160646945	29399.37695	0.02671768
0.639568737	25678.17578	-0.159037799	29562.80273	0.026304005
0.639580313	25727.02734	-0.160149813	29562.80273	0.026403331
0.639591877	25768.26758	-0.160762012	29562.80273	0.02659894
0.639603434	25826.17969	-0.162084937	29562.80273	0.026782173
0.63961502	25837.5	-0.159476966	29562.80273	0.026773997
0.639626604	25854.88867	-0.157981157	29696.31641	0.02647485
0.639638174	25853.1582	-0.159393773	29696.31641	0.026425327
0.639649763	25911.39258	-0.157791615	29696.31641	0.026512913
0.63966133	25969.76367	-0.162312105	29696.31641	0.026867349
0.639672905	25981.37305	-0.159466431	29696.31641	0.026833453
0.639684463	26000.01172	-0.161247715	29877.33594	0.026165173
0.639696049	26009.70703	-0.162311718	29877.33594	0.026324891
0.639707609	26002.28711	-0.162131801	29877.33594	0.026252668
0.639719182	25996.63281	-0.161679223	29877.33594	0.026249127
0.639730769	25992.29688	-0.160147667	29877.33594	0.026192546
0.639742358	26000.76367	-0.161120489	30040.19531	0.025684436
0.639753947	26050.20117	-0.161495417	30040.19531	0.025702536
0.639765497	26124.61328	-0.159842134	30040.19531	0.026084243
0.639777066	26167.37891	-0.161888644	30040.19531	0.026214377
0.639788629	26230.18945	-0.161131263	30040.19531	0.026459587
0.639800207	26288.02148	-0.163051829	30202.86523	0.026094424
0.639811791	26329.66797	-0.161456749	30202.86523	0.026175045
0.639823351	26384.81055	-0.162708581	30202.86523	0.02629963
0.639834942	26398.05469	-0.162683263	30202.86523	0.02639566
0.639846512	26436.08203	-0.160988852	30202.86523	0.026584248
0.63985809	26465.11719	-0.162654728	30399.1875	0.025923819
0.639869648	26471.9082	-0.161210373	30399.1875	0.026102664
0.639881252	26440.79102	-0.162102789	30399.1875	0.02588381
0.639892826	26489.77344	-0.162766069	30399.1875	0.026069788
0.639904383	26551.75781	-0.161064297	30399.1875	0.026303266
0.639915958	26609.67969	-0.163011715	30535.74609	0.026077967
0.639927527	26626.78711	-0.164299354	30535.74609	0.026003419
0.639939092	26672.58008	-0.163918391	30535.74609	0.02622108
0.639950667	26700.24023	-0.160701558	30535.74609	0.026447266
0.639962267	26719.62891	-0.163563848	30535.74609	0.026375565
0.639973815	26774.43945	-0.164483681	30679.20117	0.026064457
0.639985393	26809.62305	-0.163185418	30679.20117	0.026280222
0.639996969	26836.4043	-0.162184298	30679.20117	0.026277687
0.640008533	26841.24805	-0.16413258	30679.20117	0.026192388
0.640020127	26844.36133	-0.165777296	30679.20117	0.026366076
0.640031705	26913.61523	-0.164297149	30848.69922	0.026005281
0.640043259	26879.24609	-0.164872065	30848.69922	0.025774443
0.640054832	26941.48438	-0.162846819	30848.69922	0.025982123
0.640066413	26919.66602	-0.163015544	30848.69922	0.026007458
0.640077984	26991.92188	-0.16418314	30848.69922	0.026231612
0.640089554	27001.78516	-0.164208069	31017.16211	0.025699723
0.640101139	27101.78711	-0.162760943	31017.16211	0.02595893
0.640112731	27145.25586	-0.161922723	31017.16211	0.026240608
0.640124295	27119.05859	-0.165214256	31017.16211	0.026067253
0.640135852	27168.52734	-0.164707363	31017.16211	0.026298849
0.640147438	27229.2832	-0.164149672	31172.62891	0.02598648
0.640159001	27222.81445	-0.164667204	31172.62891	0.025940001
0.640170577	27246.8418	-0.164364502	31172.62891	0.025964773
0.640182153	27297.2832	-0.161259055	31172.62891	0.026198013
0.640193752	27307.11328	-0.165121391	31172.62891	0.026205441
0.640205316	27349.04688	-0.1645886	31329.80273	0.025739605
0.640216868	27365.64844	-0.165685356	31329.80273	0.025755177
0.64022845	27371.00977	-0.164476782	31329.80273	0.025961928
0.640240046	27398.01172	-0.1652807	31329.80273	0.025931102
0.640251596	27387.875	-0.160251439	31329.80273	0.025881191
0.640263189	27468.98242	-0.161340147	31482.14063	0.025613414
0.640274761	27449.84766	-0.155575082	31482.14063	0.025559999
